gene,log2FC,FDR,mean_tumor_tpm,mut_freq_pct,km_logrank_p,apc_spearman_r,apc_spearman_p,prognostic,apc_positive
PTPN6,1.207606938032634,1.4284004720369895e-14,43.0713912568306,4.142011834319527,0.0383007136315907,0.32015548569335817,1.4986545128112082e-14,True,True
PGGHG,1.2073641125473458,9.336947268457062e-05,100.83227304189435,3.7475345167652856,0.7404910254069388,-0.008727142188910767,0.8383368590499873,False,False
OGDHL,1.2059678529099074,8.475210349649814e-06,19.590063387978145,7.100591715976331,0.5909295541538439,0.029038186096939242,0.49715125405778904,False,True
FRAS1,1.2053581492781698,9.120707691656464e-06,9.250044444444445,14.595660749506903,0.2277399361312902,-0.010748130246395888,0.8016053677543978,False,False
ANKRD34B,1.2030820051390603,1.3182518631403674e-07,1.442948087431694,3.7475345167652856,0.0052783475070531626,-0.05203853854358318,0.22347193007604904,True,False
TAS1R1,1.2029636461378268,3.0910171740185716e-06,2.0893016393442623,4.930966469428008,0.29314701664325676,-0.021933895896497854,0.6080786835787438,False,False
HSH2D,1.2025897877984661,1.2383314196185398e-07,15.299652823315117,1.7751479289940828,0.805470416848954,0.27890485566445844,2.8813557984486286e-11,False,True
LRFN4,1.2019903799015856,1.2765591864483244e-09,25.28149016393443,3.155818540433925,0.926576726525296,-0.0018551676874041364,0.9654074437232012,False,False
SLC12A3,1.2016089193975983,3.3964089921544397e-06,1.515367941712204,4.733727810650888,0.1276394288319854,0.23471291723356358,2.623202602850658e-08,False,True
CENPH,1.200283503249945,3.5153014764350795e-11,20.964730601092896,2.1696252465483234,0.43230091205819976,-0.04715045634035703,0.27008540082634763,False,False
BCL2L12,1.1995503811185202,3.9360703177869494e-14,40.846299089253186,1.183431952662722,0.010280269290629727,-0.056589902857702316,0.18550876194461371,True,False
STAP2,1.198917145868415,1.7978300900833453e-08,75.48003715846994,1.7751479289940828,0.001509737749351893,-0.0626310732066386,0.14276075883637468,True,False
PNPLA3,1.1982500164965422,8.60341286621817e-10,3.2062723132969033,3.155818540433925,0.7492999692899811,-0.04729995988302241,0.2685678052843998,False,False
DSCC1,1.1977149845143038,6.69188898831437e-09,15.268407103825137,3.155818540433925,0.08532657727016431,-0.04383768279903257,0.30522092510140386,False,False
SYTL1,1.19731345367469,1.1321516605398623e-08,36.753504371584704,2.7613412228796843,4.5762467515793094e-05,-0.01900304952117804,0.656839471079329,True,False
HIP1R,1.197194491156444,3.0055772014314396e-14,37.48593825136612,4.536489151873767,0.10160931042959528,-0.03772522400020306,0.3776526440366598,False,False
IGSF8,1.1970457688166158,7.971694584405685e-09,207.91906284153004,4.339250493096647,0.8261670898006608,-0.1856565898303364,1.1962052973129498e-05,False,False
RCC1,1.1966309693389308,9.248875307268655e-13,72.39467850637521,1.7751479289940828,0.6568629357030347,0.019352964852546044,0.6509352538161114,False,True
TNFSF11,1.1953176798747922,1.9015817803470296e-11,1.5875154826958107,2.7613412228796843,0.020312383960313433,0.1379375642351328,0.0011948152498078254,True,True
PFKFB2,1.19489798544233,7.856184921580085e-08,12.803154462659382,3.9447731755424074,0.2304530991975754,-0.008804268923684702,0.8369280685593816,False,False
PPP1R13L,1.1937693294736964,9.087391429876062e-11,30.7994058287796,4.142011834319527,0.7809825733295412,-0.12297199589529376,0.003905213857895544,False,False
LY6K,1.1924696451108008,2.6900228011671375e-06,2.070085428051002,2.1696252465483234,0.32002085295107935,-0.05521479569628437,0.19643997427840987,False,False
ALOX15,1.1918536094882133,0.028224365824159565,9.717606010928963,3.5502958579881656,0.5543831377389148,-0.0011769004355532224,0.978050717810082,False,False
HAUS8,1.1917397295071104,2.8991264964710406e-14,9.479808378870676,3.5502958579881656,0.30354815013837966,-0.03834785642136074,0.3698251485260798,False,False
COL10A1,1.1914292227324657,0.028805569659062665,2.6660551912568304,4.142011834319527,0.06636014358122103,0.1005065285379642,0.018495660044902017,False,True
ABHD3,1.1895116668289707,1.8875534560224422e-10,13.491951730418943,2.564102564102564,0.8558499084858944,0.16939409365007554,6.639549818573084e-05,False,True
RTKN,1.1893567158932736,2.803154664847772e-14,45.10340965391621,4.339250493096647,0.21384469108881674,-0.1670191202439617,8.420135259012245e-05,False,False
OVOL2,1.1882084578267333,2.673944902193929e-09,23.540442440801456,1.7751479289940828,0.2080241873264032,-0.06441752811864358,0.13168850265595045,False,False
RENBP,1.1871178255419155,0.00010192974077530261,16.975838069216756,2.7613412228796843,0.995358474723393,0.41230860719193857,6.051098424272785e-24,False,True
SLC52A3,1.1870663408064628,7.488442532303706e-07,12.86924335154827,2.9585798816568047,0.5760086847787338,-0.009363879310032238,0.8267221581586712,False,False
LGSN,1.186744442306527,0.00019662959124311995,1.507099635701275,5.128205128205128,0.6915999672783604,0.089691421933333,0.035642438833503515,False,True
H4C13,1.1866767729688183,0.003271799247733901,1.5106956284153008,1.183431952662722,0.568901753772231,0.043812815098257914,0.3054956210283101,False,True
MXD3,1.1853678089085795,2.0217470671726446e-12,11.404334608378871,1.3806706114398422,0.5434830779357405,-0.18055363424433293,2.0821851516836794e-05,False,False
NAA10,1.1838248458555354,1.1520590410942718e-14,35.30437923497267,2.366863905325444,0.19030401176045614,-0.13853840547390867,0.001136458014727265,False,False
MMP1,1.1827367311675507,8.736861099670841e-14,14.171506375227686,1.9723865877712032,0.8216109670138609,-0.04707837186312229,0.2708192148534732,False,False
ALDH3A1,1.1795911400467292,0.005912027162439108,10.63527140255009,2.9585798816568047,0.030205376493034248,0.03383093893036394,0.4288833167786714,True,True
MOGAT1,1.1780812868275536,2.755899604320802e-09,2.0631256830601092,1.183431952662722,0.734886253048504,0.03214278550461464,0.45228732087763446,False,True
PDE7A,1.1763518036059128,5.42822989641888e-12,13.221801092896175,3.5502958579881656,0.10966150939450867,-0.03498928561048959,0.4132389254769308,False,False
VSIG8,1.1757394311289766,0.0011891922332849113,1.4182293260473589,1.7751479289940828,0.938201358850244,-0.11918457860352707,0.005170869325905861,False,False
MECOM,1.1757051849578195,3.221770604535096e-08,65.34804353369762,6.508875739644971,0.2718823603773065,0.040048806843111025,0.3489589281174855,False,True
KRT80,1.1726220416132844,9.928898506636254e-07,17.034499453551913,2.9585798816568047,0.042368840091858186,-0.017777366823675308,0.6776877442889662,True,False
BST2,1.172373364084292,0.01360926334247157,1061.3539153005463,1.3806706114398422,0.032159445723527066,0.16559052291492166,9.698691546610857e-05,True,True
EPS8L2,1.1722535087991162,1.3495779397019756e-10,69.71002094717669,1.3806706114398422,0.440693691021231,-0.01107414941565953,0.7957184604249392,False,False
GSR,1.1719611147305082,9.583523903546238e-09,139.12238032786885,4.142011834319527,0.2298515418888367,0.04865425827014915,0.25508647526783723,False,True
DQX1,1.1710328123964395,4.6622412263901626e-17,1.4435499089253188,2.9585798816568047,0.08774023409999843,0.05370312511078139,0.20899157242275967,False,True
VSIG1,1.1696803422870818,2.1751914521140054e-10,1.5249717668488159,3.9447731755424074,0.5354052412228021,0.10863684311149918,0.010859630723509681,False,True
HOMER2,1.1693547205956545,5.912229918257496e-06,26.222793442622955,2.564102564102564,0.1628250589409128,0.05389065961759513,0.20740369708325987,False,True
STAT1,1.1685431065867542,0.00020588729748211273,80.2472131147541,5.719921104536489,0.07460898448367494,0.4242070338420703,2.1713756314854763e-25,False,True
SOHLH1,1.167883260339079,2.350419829290814e-05,1.3041632058287795,1.3806706114398422,0.017528414254633588,0.0065772477172136665,0.8777987785658075,True,True
EREG,1.1670792081650099,0.000226869587161999,1.4959275045537341,1.5779092702169626,0.20256484067939473,0.025866099627891378,0.5453239141706405,False,True
UPK1A,1.1669246621015108,0.00501627637108141,1.745295446265938,2.564102564102564,0.3589216730297451,-0.1030922295810515,0.015672071645257028,False,False
AQP6,1.166030979292588,3.1944840410514257e-10,1.74046029143898,1.5779092702169626,0.43551480205369353,-0.028454626844904664,0.5058405106655625,False,False
BAK1,1.1656310665829617,4.896716923081272e-13,37.80746630236794,2.564102564102564,0.005976073727530539,0.18316910882185503,1.570241253487491e-05,True,True
SGPP2,1.1653014426083868,8.744899000355351e-08,57.16912586520947,2.366863905325444,0.8884009787482929,0.11886924770016791,0.005291337725429986,False,True
ROBO2,1.1652876471753437,0.00021696312864339135,4.305858287795993,10.650887573964498,0.020064655237946257,0.10752383426566435,0.011704383550324075,True,True
CHAC2,1.1635225976257169,5.071651466547894e-09,7.238293078324226,1.7751479289940828,0.039951997120526904,0.06939089475690667,0.10434743024883254,True,True
GPC2,1.1634904218868665,7.512041236621707e-05,5.011075774134791,4.339250493096647,0.013453844248756853,-0.15458741092728312,0.00027720446027788213,True,False
ALDH18A1,1.1634137264842304,5.629787254668868e-13,155.8806440801457,5.522682445759369,0.1313761554358323,-0.0014454222734706162,0.9730444891352774,False,False
TNFAIP2,1.1620621436298757,4.566368521101816e-07,214.42917741347907,3.353057199211045,0.09584555146068018,0.16804167074599052,7.604409653308246e-05,False,True
SALL4,1.1619366330549092,0.0022394884901581207,3.4381806921675766,11.045364891518735,0.04864609278578304,-0.04449099507317374,0.29806279117247914,True,False
KRT86,1.1613701369320364,2.8736794950400002e-05,5.294891074681239,1.3806706114398422,0.4137989907238453,0.12317266906563575,0.0038467400362658453,False,True
PSD4,1.1596640227415351,7.440561351410569e-11,19.78323151183971,5.325443786982249,0.5858410884036127,-0.008978356014373726,0.8337501313511327,False,False
CGN,1.1588616242605023,5.7892144991266225e-09,33.69962987249544,5.9171597633136095,0.10237830482624358,0.04304698293210918,0.31403528146082893,False,True
NAPSA,1.1578473583703799,0.007529890918566357,3.090753734061931,2.7613412228796843,0.7791545932653918,0.14619364269075844,0.000590159013751277,False,True
STON2,1.1578312488862879,5.222856936171344e-08,17.51708561020036,4.536489151873767,0.39010049496289767,-0.041414565205988914,0.33275571389334185,False,False
PPP4C,1.1558542111875445,8.374409687824658e-17,205.09428888888888,2.366863905325444,0.8575891209913966,-0.03251050652510507,0.44712890629595664,False,False
FTH1,1.155739943850648,0.00012252996769532084,294.88031438979965,1.3806706114398422,0.5291681307357796,0.07521700189643234,0.07826060694537997,False,True
IRX5,1.1536911973556703,0.037584440819359625,2.942051183970856,3.5502958579881656,0.9126246244913869,-0.07413918423153035,0.08264053575035663,False,False
PRR19,1.1522923708676596,3.7851111433985234e-13,4.75556029143898,2.564102564102564,0.5787487771834343,-0.020865507113652343,0.6256679531315003,False,False
DECR2,1.151814024252797,1.0603684247639863e-11,27.203452823315118,1.5779092702169626,0.1381218992689304,-0.1273198661256577,0.0028028498622128055,False,False
STRIP2,1.1489496558496552,3.21717201762616e-10,2.126702367941712,4.339250493096647,0.9959229898520343,0.003642963339966385,0.9321317330254615,False,True
ABCA4,1.1488706160075375,9.383787079025993e-07,2.440565938069217,10.256410256410255,0.00924350842604535,0.05932454080045709,0.16511483026724683,True,True
C9orf152,1.1487952313726315,0.00218690150313872,17.959561202185792,1.9723865877712032,0.0007193742801861836,0.029505161524966145,0.4902554837860581,True,True
NSD2,1.1473631291006852,1.449705272318033e-12,19.46119198542805,6.11439842209073,0.7670082741588167,-0.0427475424340328,0.3174164683237673,False,False
TESMIN,1.1458389989248399,4.332187385025643e-10,7.124267759562842,3.9447731755424074,0.07850771801004715,-0.07781236117833944,0.06848392237474732,False,False
TMEM38A,1.1446565651471525,6.84500752634047e-05,15.56992131147541,2.366863905325444,0.0008714543715324885,-0.08613360032296644,0.043661590890319076,True,False
SELENOI,1.144633743251073,1.0603684247639863e-11,17.714636429872495,2.366863905325444,0.03177094567400709,0.04896646340695088,0.25204637873358876,True,True
HNF4G,1.144614648454971,4.6526094254054846e-05,3.429776320582878,3.155818540433925,0.5775473772908599,0.1876478393257302,9.595893448606989e-06,False,True
KCNN1,1.1442453963866719,0.0024124075517804604,5.127192531876139,2.7613412228796843,0.42980710551787726,-0.04611637913021394,0.2807427051870542,False,False
CYP2J2,1.1440058335139294,5.25784933820517e-06,10.120584335154827,2.9585798816568047,0.20423726163646233,-0.021957352206764896,0.607694989677244,False,False
CHEK2,1.1434602978940425,3.3342881939427794e-12,14.81208597449909,5.325443786982249,0.2898614222685101,-0.06310964134585052,0.1397270521148981,False,False
ECEL1,1.1422035180220895,7.024965784471014e-05,40.28513479052823,2.7613412228796843,0.0440590713125591,0.06559984309288609,0.12473370717521427,True,True
GPR84,1.1420424220810492,1.8784231591909084e-09,3.261510746812386,2.366863905325444,0.061199082241479345,0.6822615532299463,1.9762983607524232e-76,False,True
TUFT1,1.1413067485712256,1.4783491330911446e-10,28.197224772313294,1.3806706114398422,0.027224322071516795,-0.0906253875357621,0.033757960383388505,True,False
ADAM8,1.1403552820575693,3.731029073398233e-09,14.523620765027323,3.5502958579881656,0.024580342210585138,0.5196554512457349,2.6725283300286678e-39,True,True
CERS1,1.1392270240814215,0.0035274693555364754,2.492949180327869,1.183431952662722,0.8500764788323184,-0.09060140183434207,0.033805272112362034,False,False
SOX14,1.1391104588257266,0.000774888374988311,1.26841839708561,1.9723865877712032,0.23828088430148936,-0.10966881878710019,0.010125131847117197,False,False
ATG4D,1.138057704356629,4.779689313269256e-12,36.48803460837887,1.7751479289940828,0.8080505419326832,-0.022410898502797514,0.6002972482112258,False,False
LRG1,1.1374845569088858,0.00035206433518228776,60.21978943533698,2.9585798816568047,0.97545652015996,0.1808778737635638,2.0110376972167636e-05,False,True
MUC4,1.1372785706173516,0.006880477882806026,6.334310018214936,10.848126232741617,0.8380990747074615,0.17191523091830463,5.1413681318204786e-05,False,True
SLC9A4,1.1367123792014473,7.307803301584761e-07,1.7433974499089253,4.339250493096647,0.012579147022769625,-0.0450043351247762,0.29251737644622267,True,False
CDC42BPG,1.1337951274417604,3.3082272412667687e-10,17.786507832422586,5.128205128205128,0.7756814013799287,0.013333768461206541,0.7552518412412464,False,True
EZR,1.1332384679325003,1.0629777172692776e-09,476.41578652094717,3.155818540433925,0.8003032085928328,0.08433982036470969,0.04824984541453567,False,True
RXFP4,1.1331741685825238,0.019713504335793886,1.7391905282331512,2.366863905325444,0.019464803702567295,-0.18380762630162192,1.4648223763785276e-05,True,False
CA8,1.132313455924069,0.0005505124781922199,19.90036848816029,3.9447731755424074,0.14606097864533885,-0.10960406989604071,0.010169884786884955,False,False
DUS1L,1.1320139609477504,6.577941740328976e-16,80.82603952641166,1.5779092702169626,0.5004740639868115,-0.0952463022334081,0.025636039979816106,False,False
CHAF1B,1.131923087792845,1.8831922271367314e-10,12.279797996357011,3.9447731755424074,0.49316336991279563,0.023340006986703785,0.5852709879896943,False,True
PAGE1,1.1318290145276206,0.0017599101565945162,1.3625406193078324,1.9723865877712032,0.7860729934045272,-0.1292372312830862,0.002413696683196451,False,False
ADAP1,1.1313806004321547,1.2310235150733369e-08,8.672947358834243,1.3806706114398422,0.9692795333636628,-0.012835547279100945,0.7641211910280538,False,False
APOL4,1.1311808701986332,0.0002491801278508383,33.588796357012754,1.7751479289940828,0.6731075731602296,0.15271701373040594,0.0003291530719081036,False,True
NLRP7,1.1310694263374177,2.1971558919145475e-06,1.4552508196721312,6.508875739644971,0.0619156629965212,0.1793994763482356,2.355326613180086e-05,False,True
EMID1,1.13088066514102,0.014411124262299896,72.68052404371585,1.5779092702169626,0.8480403150634033,-0.09289777033225641,0.029524514883821427,False,False
SEMA4A,1.1305191638441898,3.9370901364583715e-09,18.775968670309656,5.325443786982249,0.18319635057027217,0.09001055348284608,0.034988697347810425,False,True
AKR1C3,1.1294635818974594,0.024419618379973362,52.93898797814207,2.366863905325444,0.8873476002459912,0.09546770807270988,0.02529335467796581,False,True
GPR157,1.1290651068738593,1.2790485286651673e-05,17.982513843351548,1.5779092702169626,0.7304807513915751,-0.09445255474452556,0.02689769701150957,False,False
STARD10,1.128170122595182,2.9940567368107057e-09,89.10488506375229,2.1696252465483234,0.040380387172938445,-0.08230160888531118,0.053946784043544825,True,False
ENTPD7,1.1275495456438245,5.65413318137972e-11,10.640548633879781,4.733727810650888,0.05326926766659754,0.06414278228532001,0.133346786937416,False,True
CLDN19,1.1275224410862275,0.0036709532952403923,1.2972136612021858,1.5779092702169626,0.019951025618147288,-0.003075575300170243,0.9426823233513922,True,False
SCNN1A,1.1268628303087285,3.250087834328049e-07,140.67396102003644,2.564102564102564,0.2732192752859176,0.023765161486831943,0.5784536695660996,False,True
NDUFS8,1.1266365378578618,1.896703428665415e-15,117.60340928961749,1.5779092702169626,0.3038486229626186,-0.1036179432230647,0.015146658631247862,False,False
BNIP3,1.125488414607232,3.367038567015445e-06,46.547456466302364,1.183431952662722,0.4877077170571674,-0.1294025331694352,0.00238257115619883,False,False
CDH3,1.1248922909665344,0.0023175943631811554,87.9575213114754,3.353057199211045,0.04394061894677783,-0.05393518770328631,0.20702795857888165,True,False
ZNF280A,1.124864241964214,1.451209120901656e-13,1.3477979963570128,4.339250493096647,0.045074340709191314,-0.025038714875576427,0.5582583209017214,True,False
ULBP1,1.1247505636665893,1.924388980464059e-12,1.4724389799635702,2.1696252465483234,0.11252895776388817,-0.06736860037149532,0.11486673900458676,False,False
BRCA2,1.1234477804558787,8.431266792357646e-13,2.5661344262295085,13.806706114398423,0.22814523863535993,0.07946251405735108,0.0628055651922758,False,True
TMEM97,1.122159967226998,3.373052703547516e-08,56.78581857923498,2.7613412228796843,0.0506950285935061,-0.050456412878334626,0.23788536278506095,False,False
TMEM171,1.120771045061812,5.3184215514145275e-06,1.9712737704918033,3.5502958579881656,0.0762588954524223,0.1714782950331293,5.375755081873812e-05,False,True
KIF26B,1.1203425182128024,1.415621748911877e-05,8.559232969034609,11.83431952662722,0.28398324667237607,0.02964758375840193,0.4881626067450194,False,True
SQLE,1.1198587638013153,2.430187162862109e-06,53.44694808743169,3.155818540433925,0.015721538349498698,-0.056396271976609576,0.18702027174822025,True,False
GSDMC,1.1198432843050417,1.3341300914932418e-12,1.5607646630236796,3.9447731755424074,0.21707728457872866,0.1823595381786275,1.714292392962205e-05,False,True
GEN1,1.1193151157016705,1.2274665337005438e-12,5.476640255009108,6.11439842209073,0.5165018974475242,-0.049625646785878934,0.24571057145537945,False,False
SLC38A8,1.119222423366566,3.747218743864271e-09,1.2897765027322405,3.9447731755424074,0.03366624844169571,0.06085217983741473,0.15448059137397296,True,True
MICB,1.1188219782792022,7.794982859284072e-06,9.632132058287796,2.564102564102564,0.02724174439096523,0.21030224019429344,6.625982324248197e-07,True,True
SAGE1,1.1186862900440107,0.0038741403675820758,1.3200214936247725,9.467455621301776,0.35331293855340284,0.14459285011341522,0.0006786304219579091,False,True
MAP3K9,1.1176687767359954,4.575049629325499e-12,4.727468123861566,4.536489151873767,0.033878294514602864,-0.051286529008280665,0.23024324977459706,True,False
SLC25A33,1.1168812226795262,5.83006497744023e-12,16.245718397085607,1.9723865877712032,0.34636113102907906,-0.04102628609342716,0.33731214634769496,False,False
PIK3AP1,1.1167034271294218,0.000979052069687883,9.202345355191257,6.508875739644971,0.40311279012389456,0.5454929092286996,6.939232053969283e-44,False,True
NAV2,1.1149221506130305,5.121638702929783e-07,15.391155737704919,13.806706114398423,0.740124316685224,-0.06662728759414173,0.11892490279592603,False,False
SSR4,1.112701824683298,3.33443406873639e-13,265.24515591985426,2.564102564102564,2.8183900758808045e-05,-0.03592966883142784,0.4007897835976935,True,False
ADGRG1,1.1099328681496852,1.3454049218880753e-07,85.2473892531876,2.7613412228796843,0.2611150705562883,0.04315409691022949,0.31283154306546446,False,True
UGT8,1.10754735006388,0.0003023832338616051,17.62868998178506,6.11439842209073,0.42551265454402,-0.03027452997622263,0.479007119789989,False,False
NCAPG2,1.106630586769025,8.835228272948701e-08,12.902875409836064,6.903353057199212,0.02882989281574196,0.06595574143896321,0.12269710847244678,True,True
CHIT1,1.1060756235649059,0.0024364093080688222,2.7406102003642987,3.5502958579881656,0.7404597594871374,0.44673747602023683,2.740741004992997e-28,False,True
ANO8,1.1047867286136466,9.177163878315333e-10,15.380424590163935,4.536489151873767,0.7523586058818081,-0.08227114993418692,0.05403599200837845,False,False
CDK5,1.1044631151219724,2.8991264964710406e-14,34.63182349726776,2.564102564102564,0.09896322022029973,-0.0420954307947248,0.3248619568869733,False,False
ADGRF1,1.1035342181296155,4.91545691741453e-06,2.57405737704918,5.325443786982249,0.008098201502373462,0.12699296423079418,0.0028746338835847715,True,True
SH2D2A,1.1027385680891508,7.297630500431036e-08,9.96042641165756,1.9723865877712032,0.1842884345418237,0.2913514399351559,3.339605320026022e-12,False,True
ARVCF,1.1021244083779793,6.306400103410999e-10,32.132905646630235,4.142011834319527,0.19670922830359355,-0.1275475151496121,0.0027538291058910327,False,False
TMEM63A,1.1019030187758636,4.6209075680099807e-10,34.11856721311476,3.9447731755424074,0.05565718717393457,0.02172132999955273,0.6115606942235706,False,True
TET3,1.1012534658801303,2.3269715218022613e-10,12.402677413479054,8.481262327416173,0.3016033525581473,0.003418654657137367,0.9363014392149754,False,True
LMNB2,1.101241486476492,6.508074012076846e-10,80.83971657559199,2.9585798816568047,0.07803843797424102,0.008140444773207729,0.8490700309171413,False,True
SORD,1.100282608687487,2.822986099045812e-07,10.239433879781421,1.7751479289940828,0.7713805537508365,0.06145390726699809,0.1504373091681993,False,True
EFNA1,1.1000513703576091,7.635235711865983e-08,172.73728378870672,1.183431952662722,0.30442558396787894,-0.09339243820277685,0.028665870294283503,False,False
TMC6,1.0991274208397637,1.082565424644158e-09,23.825963570127502,4.339250493096647,0.013756399385189874,0.116412660770684,0.006319830716876393,True,True
KCTD1,1.0987301609535747,2.2968273340973878e-07,32.60841967213115,3.155818540433925,0.09650551535124886,-0.05153045351202585,0.2280311221465472,False,False
CPNE7,1.098379993817673,0.0024572536344511656,7.985397267759562,2.564102564102564,0.8688897132129372,0.03995271682880107,0.35011744460678423,False,True
B3GNT4,1.098028605087662,3.64779704009958e-17,1.59751985428051,3.353057199211045,0.8167064821934782,-0.09381745615669387,0.027945339848952082,False,False
P2RY6,1.0963512110552405,1.4707943523369388e-07,5.611423132969034,2.7613412228796843,0.0633539845353895,0.49080030894078996,1.2691557817109724e-34,False,True
OTX2,1.095798354366296,0.021762524036804363,1.181238069216758,3.353057199211045,0.0663241971254465,-0.03752505599672417,0.38019054995571405,False,False
TAGLN3,1.0946666719215457,0.001274967726373569,1.5611173041894348,1.5779092702169626,0.08115124110478858,-0.0634006643366631,0.13790655935870366,False,False
KNTC1,1.0935574745543126,6.098072936540486e-11,7.299092167577413,11.6370808678501,0.1142306837808335,-0.037259748659969325,0.38357041371756,False,False
MCCC2,1.0931337775601033,4.707528496146519e-10,69.58467741347906,3.353057199211045,0.44224844532696417,0.0952254143686476,0.025668575378287168,False,True
CAPN9,1.0931125996172144,5.07339989176609e-06,6.165986156648452,4.733727810650888,0.7812997068171399,0.020422908402371966,0.6330181060620884,False,True
LYPLA2,1.0925511305041367,3.98766458599193e-13,193.5288571948998,2.1696252465483234,0.08720788886954743,0.028661365358744806,0.5027530640016106,False,True
NT5DC2,1.0924371527395431,3.752318847531429e-06,72.65709253187613,2.7613412228796843,0.4131404567739637,-0.15925897723193405,0.00017896712924850972,False,False
SEMA4B,1.0923044499637786,1.1298267367441135e-06,82.30794025500911,2.9585798816568047,0.10857672227475351,-0.029287079771396145,0.49346947142717457,False,False
MGST1,1.0915702790613544,0.002420552656946884,21.247874499089253,1.7751479289940828,0.008125398605000292,0.0699163466663766,0.10174302599528315,True,True
PYCR3,1.091292353429432,4.9552759348336376e-11,31.29789836065574,1.3806706114398422,0.9875759836071835,-0.11693829524151413,0.006085776174929371,False,False
YIF1B,1.0905484863526453,2.6003324090629655e-14,41.15936721311475,1.9723865877712032,0.8618903747046268,-0.06195833037733439,0.14711028355154424,False,False
TRABD,1.0891203178201412,8.091135458731241e-12,65.97687030965392,1.3806706114398422,0.0033884355268187045,-0.0007916426439820003,0.9852347877463093,True,False
DIRAS2,1.0882061840349402,0.008825632099351926,3.2792646630236795,1.5779092702169626,0.06592937935611236,0.08221843367443152,0.05419067715606669,False,True
SAT1,1.0877087243057666,4.2186230679710554e-07,971.3081979963569,1.5779092702169626,0.03881904568781736,0.08132917061001303,0.056856057892395354,True,True
GCAT,1.0875068831680403,3.1859831618804285e-08,48.709389981785066,1.9723865877712032,0.7681027413808295,-0.16660611137097917,8.772429630635142e-05,False,False
HS6ST1,1.0874751826069522,1.2060472098558327e-07,80.52630418943535,1.9723865877712032,0.36592799931978137,0.006194045275055207,0.8848674254416762,False,True
WNT3A,1.0871016419573005,0.004699282323656025,1.7192098360655736,2.564102564102564,0.8641998042236982,-0.03710835568792338,0.38550726899226523,False,False
ATAD3A,1.0869302791973912,1.6124749411789682e-13,45.92553952641166,4.339250493096647,0.47427205063712197,-0.03623273539511424,0.3968260497080205,False,False
RASAL1,1.086584125412628,1.075735010305168e-06,14.201087795992715,6.11439842209073,0.000419818353685162,-0.018270294845195833,0.6692725321988019,True,False
BORA,1.086457481778859,9.428312473752556e-11,5.215263023679417,3.353057199211045,0.941367965604447,0.04438699789254876,0.29919470836046025,False,True
QPCTL,1.08610110339725,3.2198467462908733e-13,35.834360837887075,2.1696252465483234,0.8352483752829803,-0.15329729024116964,0.0003121369171610311,False,False
POLD1,1.0853339163361553,4.615275327839782e-09,29.43510182149362,7.100591715976331,0.6272132369736849,0.016626236035114823,0.6974950388624276,False,True
PSME2,1.0835316700075186,1.871062568108377e-12,162.8901766848816,1.9723865877712032,0.9404759330215624,0.27084861304528984,1.0986204153283403e-10,False,True
GLB1,1.082889228611072,2.096019576606589e-10,94.77793533697631,3.353057199211045,0.38673827491795665,0.009803358461968012,0.8187274669101648,False,True
CLUL1,1.0824486991450155,3.241868524773819e-05,4.246427686703096,3.9447731755424074,0.251896645610947,-0.12733814842237964,0.002798883895056311,False,False
BRCA1,1.0824281406524479,6.222459438720854e-09,6.299091074681239,8.284023668639055,0.8059412892639939,0.08989444523009202,0.03522535401068291,False,True
PLEKHB1,1.0818667928081984,9.495529579638227e-06,40.724541712204,1.5779092702169626,0.6805694068200898,-0.061009135165387314,0.1534180841472053,False,False
SLC13A2,1.081101730818936,2.7118190054719962e-06,1.2338555555555555,2.9585798816568047,0.9371794884847249,-0.02059521769041754,0.6301522481741987,False,False
NDUFB8,1.0795370676451017,1.1233032520228559e-07,27.782913296903462,1.3806706114398422,0.10183799639053444,-0.15099829212309768,0.0003847695061969825,False,False
MCM7,1.0790645959742458,2.978216786896321e-09,146.03344808743168,4.339250493096647,0.3141596651577541,0.012459959170501234,0.7708279563287016,False,True
MARVELD2,1.078763811681862,3.4648118363956557e-09,19.977077959927136,3.155818540433925,0.458124485970801,0.01908478104002814,0.6554584617482788,False,True
RANGAP1,1.0774359940131273,1.3107771599648765e-13,90.6810087431694,1.7751479289940828,0.7831577037784716,0.04031619365214054,0.3457479561247273,False,True
RAB20,1.0762914094170446,1.0028677779950202e-09,66.29064444444444,1.5779092702169626,0.00629845398392183,0.24857840097758732,3.5474563206679684e-09,True,True
NMUR2,1.076269003532372,0.00034370029683997784,1.9774779599271401,5.128205128205128,0.8372786764721536,0.17352705844189517,4.3575983208831654e-05,False,True
NUDT5,1.0761606256794014,1.7396045167371254e-15,35.35976958105646,1.7751479289940828,0.7627715127205058,0.016363781406260765,0.7020405686533261,False,True
GRN,1.0748509594097317,5.509579223981181e-10,614.3058193078324,2.1696252465483234,0.9108948172548577,0.21030469829321094,6.623950256912715e-07,False,True
DHFR,1.0732295272628813,1.036807512680842e-08,10.942704189435338,1.183431952662722,0.06719112148420575,0.013443783291814884,0.7532976369070591,False,True
HDGF,1.0725163487923348,3.0178605060650817e-11,411.20482167577416,3.353057199211045,0.03806511095995498,0.02292630746860734,0.5919401378302803,True,True
G6PD,1.0714667737233254,3.841006171336866e-09,80.63673588342441,3.9447731755424074,0.09005365613475311,0.033292068706691186,0.4362766811171077,False,True
