gene,log2FC,mean_tumor_tpm,mean_normal_tpm,pvalue,FDR
CASP4,-0.03476314931994828,19.208686338797815,19.70154857142857,0.3273370067086774,0.37552367267086845
GAGE2A,1.422035132155772,1.7267939890710382,0.0176,0.3277559887407887,0.3759781881689287
PTPN18,0.1348232488537322,48.51719107468124,44.099337142857145,0.3278475355228071,0.3760570563203276
DNAJC14,-0.050790675991168044,10.639049908925319,11.056105714285714,0.32835858072326607,0.376564706295874
NNT,0.2721512665378607,14.90453533697632,12.170288571428571,0.32835858072326607,0.376564706295874
PLEKHG7,0.04685702067874775,1.3869690346083787,1.3106885714285714,0.3283488107913456,0.376564706295874
SRSF12,0.5262760085703635,3.497794717668488,2.12302,0.3286142678200421,0.3768317363241159
SMPD3,0.808507471385091,6.953451366120218,3.5412,0.3288701350011968,0.3770727282820032
NPIPB11,-0.058835736334039934,1.44125737704918,1.5428742857142856,0.32887009857591865,0.3770727282820032
TRAF3IP3,0.10557790099621678,1.153636612021858,1.00166,0.33015121770410516,0.37851527377917493
WDR53,0.3119918299227544,17.225864845173042,13.681460000000001,0.3304079103276196,0.378783246792097
GSTA2,-0.3952322857196492,0.6768763205828779,1.2053514285714284,0.33056473477610737,0.3789367005514327
APOH,-0.7441858698345583,0.858214571948998,2.112562857142857,0.33079252804638815,0.37917148111646715
PAM16,0.10197521827127654,4.07666393442623,3.7302142857142857,0.33092152251397955,0.37929298863662875
LRRC66,0.13249441196724954,1.3554247723132968,1.1487428571428573,0.3319500406497047,0.3804454165084285
FGB,0.5716472329339971,1.7262956284153006,0.8343828571428572,0.33213721848300637,0.3806334975363045
UBC,-0.012919948792484703,620.1024650273224,625.6896828571428,0.33246552914151606,0.3809568203762142
SAP30BP,0.06977521977788026,26.895458287795993,25.578414285714285,0.33246552914151606,0.3809568203762142
MT-ND4,-0.0034009206184144603,26329.516127868854,26391.659285714282,0.3329812206123467,0.3814152730446779
FCGBP,0.11190290172608641,22.720770673952643,20.950411428571424,0.3329812206123467,0.3814152730446779
NCK2,-0.00235523749619837,66.09622276867032,66.20584857142858,0.3329812206123467,0.3814152730446779
DEAF1,-0.005945636979415525,41.19498998178506,41.36924285714285,0.3329812206123467,0.3814152730446779
METRN,-0.11874028639067102,28.586135519125687,31.124222857142858,0.33298121333067976,0.3814152730446779
TNFSF14,0.03830564226162081,2.94228160291439,2.8389857142857142,0.3332392089165248,0.3816842869136925
C1QL1,1.467394263232542,12.815489435336977,3.996162857142857,0.33349530206900346,0.3819510929215147
HSCB,0.1386748141722638,29.117660473588344,26.357471428571426,0.33401413724993967,0.3824391169650569
ZBTB8B,0.0718998526205526,0.378631693989071,0.31160857142857146,0.3340097469707305,0.3824391169650569
TMEM59L,0.4956564247260413,6.807048998178505,4.537062857142857,0.33401410084663663,0.3824391169650569
SMN2,-0.07441449593335348,3.113131329690346,3.3308542857142855,0.3339952213302543,0.3824391169650569
VPS37C,0.07732971058778748,33.4592,31.660785714285716,0.33504913983375995,0.38357093254995295
TMEM121B,0.25462151249523823,1.3519386156648452,0.9714114285714286,0.33504908159704505,0.38357093254995295
LARP1,0.13061338409821843,89.50878269581057,81.67461428571428,0.33556741870887963,0.384110960511975
ADORA3,-0.15577507565844817,1.8754191256830601,2.2032742857142855,0.33556730224439546,0.384110960511975
DNAH12,-0.40570038445657675,2.0067604735883426,2.9831514285714293,0.3360827853170667,0.38462473849424833
LAIR1,0.33774773873215613,5.152358469945355,3.868211428571429,0.33608619165797404,0.38462473849424833
TGFBI,0.4190898129901006,108.74104790528233,81.07492571428573,0.3360862062148796,0.38462473849424833
NPC1L1,0.73828793753778,1.4787280510018215,0.48587428571428565,0.33712428814445616,0.38578598222981464
GCSAM,-0.05712965404461656,0.6273728597449908,0.6931085714285714,0.33764534360994236,0.3863554500538791
MSR1,0.4163932258646217,4.009341347905282,2.7534771428571427,0.3381665072340705,0.38687130964475014
ZNF586,0.06999810115029437,7.171346812386156,6.784345714285715,0.3381665145100583,0.38687130964475014
CSF3R,0.5799632673894368,3.703867577413479,2.146797142857143,0.33816648540610617,0.38687130964475014
CFAP57,-0.7510894234000052,5.71568670309654,10.302925714285713,0.33842712598701297,0.38714261021590207
SLC35G3,0.03919694011940175,0.13395391621129327,0.10356,0.33876625786667935,0.3875036900980709
ZNF217,0.30179103988380795,35.95961693989071,28.98329142857143,0.3392097630048658,0.3879303112473504
DNAJC28,0.16574696719525295,1.8873568306010928,1.5739828571428574,0.33920974118089053,0.3879303112473504
YWHAZ,0.24396708411445633,237.12913424408015,200.08104000000003,0.3392097630048658,0.3879303112473504
USP14,0.22169358692220786,38.73032349726776,33.071062857142856,0.3397321534032126,0.3884738832029487
CWC15,-0.035903993380578036,64.03876174863389,65.67767428571428,0.3397321606771817,0.3884738832029487
NPC1,0.03926350060008499,12.888844444444445,12.515951428571428,0.34025506662810856,0.38896398345515804
SURF1,0.12207475301762827,78.02007832422586,71.60880571428571,0.34025507390137233,0.38896398345515804
ATP6V1G1,-0.04758850560766348,102.63846757741348,106.11407714285714,0.34025507390137233,0.38896398345515804
LAMC3,-0.18120202402451202,9.580240072859743,10.996174285714286,0.34025507390137233,0.38896398345515804
PSEN1,0.11256087632162792,26.403319672131147,24.346557142857144,0.3407784953549088,0.38953534375149207
RNF32,-0.06391193746493573,1.0036806921675774,1.0944399999999999,0.34104033029381964,0.38975371078908033
FCGR2A,0.28729032325270065,7.326142258652094,5.8227714285714285,0.3410404030155876,0.38975371078908033
TFEC,0.3666566618222773,0.9656903460837887,0.5245457142857143,0.3410403593825295,0.38975371078908033
