sample_id,IFN,TIL,PDL1,TGFB,TIME_index
TCGA-AX-A05T-01A,-0.7239595646746776,0.2267250757538452,-0.5153132282563678,0.47085210164909724,-0.8083680073748306
TCGA-AX-A05U-01A,-0.8014513569136897,-0.9878512506026507,-0.9685765076818734,0.9440429043485348,-1.8633359427479395
TCGA-AX-A05W-01A,-0.3412959062518221,-0.39620951021205936,-0.6288114320988952,-1.7575413297979545,1.3021023802770288
TCGA-AX-A05Y-01A,-0.13036955380551907,-1.2264429859459716,-0.7863177971859412,0.4915244295820302,-1.2059012085611742
TCGA-AX-A05Z-01A,0.8263386191761911,1.5597758725857531,3.650101019720133,-0.9927422301337132,3.0048140672944053
TCGA-AX-A060-01A,-1.7788994217889285,-1.5406137691722779,-1.5611642628601088,-0.4086726969081434,-1.2182197876989618
TCGA-AX-A062-01A,-1.029923772041946,-1.0379702318925856,-0.7432150635079355,-0.1831621892088856,-0.7538741666052702
TCGA-AX-A063-01A,-0.14276238345231226,1.4444797018860864,1.1151496014401057,-0.1828646006133422,0.9884869072379688
TCGA-AX-A064-01A,-1.1113789415238418,-1.1848864078172157,-1.479781509490201,-0.955173106858108,-0.30350917941897815
TCGA-AX-A06B-01A,0.2895080918853988,0.33387698018252154,0.39625893345559904,0.3902830984454537,-0.05040176327094725
TCGA-AX-A06D-01A,-0.82639211020923,-0.7804244552238824,-0.10031334150399833,0.16509738721641706,-0.7341406895287873
TCGA-AX-A06F-01A,0.0006534786047735043,0.9682695915918915,1.2719723427946408,0.1541146632204361,0.5928504744433325
TCGA-AX-A06H-01A,-0.30406162185859115,1.3895041933769599,0.20477057595070547,-0.1747998886462356,0.6048709378025936
TCGA-AX-A06J-01A,-0.2642496689789888,0.07689984445280082,-0.12481259452320971,-0.16246528538953142,0.05841114570639884
TCGA-AX-A06L-01A,-0.14115281255258305,0.3882118355938452,-0.5560922697720284,-0.5111342156557155,0.40812313341212675
TCGA-AX-A0IS-01A,-0.2422124010605536,-0.1791503078747541,-0.15821776505772422,0.3973014475443063,-0.5904949388753169
TCGA-AX-A0IU-01A,0.38318500635294533,-0.35093712762542556,-0.4632041981808401,-0.29453540342712703,0.15088329694268693
TCGA-AX-A0IW-01A,1.1940399566246103,-0.545016711833974,-0.5681172762224845,0.08842011748492601,-0.06145146129554212
TCGA-AX-A0IZ-01A,0.8945288240434889,1.550786520177714,1.1466808394186325,-0.6699668943757732,1.8672989555890518
TCGA-AX-A0J0-01A,-0.4946734166730465,0.19956700998849247,0.7842297025494205,0.36048424419363445,-0.19744314557201229
TCGA-AX-A0J1-01A,-0.48818639831407573,0.8210726974318161,0.01734018693371161,0.13137996194879542,-0.014637799931644768
TCGA-AX-A1C4-01A,-1.5784382489408264,-1.2143175379082367,-0.8199757997806378,0.5649287071806667,-1.7691725693905669
TCGA-AX-A1C5-01A,-0.1171726626780583,0.5015369843462854,0.21172537706137248,0.077619831815225,0.12107673442797484
TCGA-AX-A1C7-01A,0.03768370964544298,-1.183192121259854,-1.2743600869739418,-1.0035070421571077,0.19688420929432338
TCGA-AX-A1C8-01A,-0.022344577110312326,-0.8355079699133723,-1.213192667065952,0.022372115388185725,-0.7127205200847312
TCGA-AX-A1C9-01A,0.7330434750988257,0.24105532706623695,0.2880788481895035,0.2227219860977545,0.1980038973537676
TCGA-AX-A1CA-01A,0.6334399798204214,0.08309372081868589,-0.43932769688098805,-0.24834456583415093,0.34074656708685735
TCGA-AX-A1CC-01A,1.188548797755255,1.0548516186414543,2.0816392753805286,1.6094652481120557,-0.1677853508529763
TCGA-AX-A1CE-01A,-1.1929784134344636,-0.18530037854457382,-1.1879621599872714,-0.4469472908778182,-0.4084663597776181
TCGA-AX-A1CF-01A,0.15269175360034593,-0.1632180236961645,-0.13811940897461703,0.12844494091401312,-0.17799350060415833
TCGA-AX-A1CI-01A,-1.4120515999888772,-1.1858659209251803,-0.7976920788881933,-1.0846802221407856,-0.04718964445996465
TCGA-AX-A1CJ-01A,-0.4519094713252246,-0.14063947983069794,-0.899640855981893,-0.7496542886174815,0.2522576862382097
TCGA-AX-A1CK-01A,-1.48400838604545,-0.9073739191747736,-1.2942849926525153,-0.6791700677286516,-0.5493856982289278
TCGA-AX-A1CN-01A,-0.45078460526322495,-0.5421357769688754,-0.4667328654012062,0.3842312697744907,-0.8707823523189262
TCGA-AX-A1CP-01A,0.4415568197418077,-0.35851666468610766,0.3676853126043973,0.7310373825488523,-0.5807955599954865
TCGA-AX-A1CR-01A,-0.5760592998286327,-0.5403315050561391,-0.6943517641468739,-1.463611518091759,0.8600306617478771
TCGA-AX-A2H2-01A,0.7100112370898576,0.2548386182353807,0.14852521165135707,-0.7892201540506614,1.1603451763761932
TCGA-AX-A2H4-01A,0.8039494339089927,1.4831522540755087,1.207057281827259,-0.6929559294281916,1.8576755860321117
TCGA-AX-A2H5-01A,0.3282877305973132,0.3078813780269235,1.7991038885948205,0.22565664648664374,0.5861010192530419
TCGA-AX-A2H7-01A,-0.646906302252567,-0.7432132910930094,-0.7659499152764236,-0.5219718736975427,-0.19671796250979068
TCGA-AX-A2H8-01A,1.1009793250304136,-0.6358073346297046,1.3369457137762268,0.5856106109919014,0.015095290400410577
TCGA-AX-A2HA-01A,0.05362447753092408,0.04843759858501945,0.17305351461330018,-1.0260387561536695,1.1177439530634175
