gene,mut_freq_pct,n_mut_samples
LYRM1,0.9861932938856016,5
DNAJC19,0.9861932938856016,5
CTSB,0.9861932938856016,5
POLR3G,0.9861932938856016,5
EPDR1,0.9861932938856016,5
ARPC1A,0.9861932938856016,5
IFT22,0.9861932938856016,5
CAV1,0.9861932938856016,5
IGHV3-38,0.9861932938856016,5
GNGT2,0.9861932938856016,5
NUPR1,0.9861932938856016,5
CBFB,0.9861932938856016,5
UBD,0.9861932938856016,5
INCA1,0.9861932938856016,5
HMGN4,0.9861932938856016,5
H2BC7,0.9861932938856016,5
SHARPIN,0.9861932938856016,5
CALML5,0.9861932938856016,5
TNP2,0.9861932938856016,5
TEDC1,0.9861932938856016,5
KRTAP5-6,0.9861932938856016,5
CHMP4C,0.9861932938856016,5
MFSD3,0.9861932938856016,5
SRM,0.9861932938856016,5
TMEM230,0.9861932938856016,5
SOX8,0.9861932938856016,5
KCNK6,0.9861932938856016,5
TMEM251,0.9861932938856016,5
PTMS,0.9861932938856016,5
PLA2G2D,0.9861932938856016,5
WFDC12,0.9861932938856016,5
HLA-DQB1,0.9861932938856016,5
CCL23,0.9861932938856016,5
CISD1,0.9861932938856016,5
GRPEL1,0.9861932938856016,5
ACTRT3,0.9861932938856016,5
YWHAZ,0.9861932938856016,5
CD59,0.9861932938856016,5
ASCL1,0.9861932938856016,5
SAP18,0.9861932938856016,5
CCL11,0.9861932938856016,5
C17orf58,0.9861932938856016,5
NDUFA1,0.9861932938856016,5
MRPL20,0.9861932938856016,5
LSMEM2,0.9861932938856016,5
IGKV2-24,0.9861932938856016,5
RHOH,0.9861932938856016,5
MED21,0.9861932938856016,5
IL23A,0.9861932938856016,5
MRPL21,0.9861932938856016,5
HDGFL3,0.9861932938856016,5
KDELR3,0.9861932938856016,5
DEFB108B,0.9861932938856016,5
NABP2,0.9861932938856016,5
DYNLL2,0.9861932938856016,5
TMEM37,0.9861932938856016,5
PMP22,0.9861932938856016,5
FGF11,0.9861932938856016,5
CBWD5,0.9861932938856016,5
TBCB,0.9861932938856016,5
FAM163B,0.9861932938856016,5
KRTAP5-7,0.9861932938856016,5
SIVA1,0.9861932938856016,5
IGHV3-48,0.9861932938856016,5
OBP2A,0.9861932938856016,5
PURA,0.9861932938856016,5
SF3B6,0.9861932938856016,5
TMEM186,0.9861932938856016,5
HOXB8,0.9861932938856016,5
INO80C,0.9861932938856016,5
ETV2,0.9861932938856016,5
IGLC2,0.9861932938856016,5
C22orf42,0.9861932938856016,5
NDP,0.9861932938856016,5
SOWAHA,0.9861932938856016,5
LURAP1L,0.9861932938856016,5
ZNF764,0.9861932938856016,5
IGHV3-33,0.9861932938856016,5
IGHV3-35,0.9861932938856016,5
IGHV2-70,0.9861932938856016,5
HSD17B13,0.9861932938856016,5
FGF9,0.9861932938856016,5
ARMS2,0.9861932938856016,5
CFD,0.9861932938856016,5
TMED1,0.9861932938856016,5
F8A1,0.9861932938856016,5
S100A3,0.9861932938856016,5
AC093155.3,0.9861932938856016,5
SPRR2D,0.9861932938856016,5
BATF3,0.9861932938856016,5
CFAP298,0.9861932938856016,5
JPT2,0.9861932938856016,5
TPSB2,0.9861932938856016,5
FBXL22,0.9861932938856016,5
RASL12,0.9861932938856016,5
DUT,0.9861932938856016,5
IGKV3D-11,0.9861932938856016,5
WFDC11,0.9861932938856016,5
SPATA25,0.9861932938856016,5
XAF1,0.9861932938856016,5
PRR15L,0.9861932938856016,5
OCM2,0.9861932938856016,5
RGS19,0.9861932938856016,5
RPL35,0.9861932938856016,5
LCE4A,0.9861932938856016,5
IFT20,0.9861932938856016,5
DHRS4,0.9861932938856016,5
ATP6V1G2,0.9861932938856016,5
IGHV4-39,0.9861932938856016,5
SAMD10,0.9861932938856016,5
RPL7A,0.9861932938856016,5
SOCS1,0.9861932938856016,5
CNPY2,0.9861932938856016,5
PTGES3,0.9861932938856016,5
RASL10A,0.9861932938856016,5
FAM110A,0.9861932938856016,5
CMC4,0.9861932938856016,5
LSM6,0.9861932938856016,5
CABP7,0.9861932938856016,5
PSRC1,0.9861932938856016,5
CLC,0.9861932938856016,5
EMP3,0.9861932938856016,5
ZNF385C,0.9861932938856016,5
IGLV3-12,0.9861932938856016,5
SCN4B,0.9861932938856016,5
UTS2R,0.9861932938856016,5
SELENOV,0.9861932938856016,5
KLK14,0.9861932938856016,5
GFUS,0.9861932938856016,5
CCDC137,0.9861932938856016,5
EEF1AKMT2,0.9861932938856016,5
C1QTNF5,0.9861932938856016,5
GATD1,0.9861932938856016,5
PNRC2,0.9861932938856016,5
ACOT1,0.9861932938856016,5
SIGIRR,0.9861932938856016,5
MED30,0.9861932938856016,5
TRAV41,0.9861932938856016,5
MOSPD3,0.9861932938856016,5
IL3,0.9861932938856016,5
EGFL7,0.9861932938856016,5
EIF1AD,0.9861932938856016,5
IGFBP6,0.9861932938856016,5
NIPSNAP1,0.9861932938856016,5
KRTAP10-12,0.9861932938856016,5
SWI5,0.9861932938856016,5
LSM4,0.9861932938856016,5
CDK2AP1,0.9861932938856016,5
SBK1,0.9861932938856016,5
SMUG1,0.9861932938856016,5
PPP1R1A,0.9861932938856016,5
ZNF219,0.9861932938856016,5
IGHV7-81,0.9861932938856016,5
EOLA2,0.9861932938856016,5
TRARG1,0.9861932938856016,5
MED9,0.9861932938856016,5
GGTLC2,0.9861932938856016,5
CHMP1B,0.9861932938856016,5
TNFAIP8,0.9861932938856016,5
OMP,0.9861932938856016,5
THRSP,0.9861932938856016,5
CDCA3,0.9861932938856016,5
AQP2,0.9861932938856016,5
ATG101,0.9861932938856016,5
G6PC3,0.9861932938856016,5
HOXB1,0.9861932938856016,5
ATP5MC1,0.9861932938856016,5
INIP,0.9861932938856016,5
ADORA3,0.9861932938856016,5
TSSK4,0.9861932938856016,5
NAA60,0.9861932938856016,5
TRAV3,0.9861932938856016,5
CBWD6,0.9861932938856016,5
HNRNPA0,0.9861932938856016,5
TP53I3,0.9861932938856016,5
LMO3,0.9861932938856016,5
CCL8,0.9861932938856016,5
ASF1A,0.9861932938856016,5
FIGNL2,0.9861932938856016,5
EXOSC3,0.9861932938856016,5
CDKN2A,0.9861932938856016,5
RPS16,0.9861932938856016,5
GSC2,0.9861932938856016,5
IER5,0.9861932938856016,5
GPSM3,0.9861932938856016,5
CNEP1R1,0.9861932938856016,5
H3-3B,0.9861932938856016,5
YRDC,0.9861932938856016,5
NXNL1,0.9861932938856016,5
ZNF511,0.9861932938856016,5
TSLP,0.9861932938856016,5
LRRC24,0.9861932938856016,5
HNRNPA1L2,0.9861932938856016,5
NKX2-5,0.9861932938856016,5
MCCD1,0.9861932938856016,5
SPDEF,0.9861932938856016,5
TMEM211,0.9861932938856016,5
GALR3,0.9861932938856016,5
MRRF,0.9861932938856016,5
TOMM40L,0.9861932938856016,5
PF4,0.9861932938856016,5
RAB25,0.9861932938856016,5
NME1,0.9861932938856016,5
MAPK12,0.9861932938856016,5
CFL1,0.9861932938856016,5
PTPRCAP,0.9861932938856016,5
PTMA,0.9861932938856016,5
CGGBP1,0.9861932938856016,5
UBE2D3,0.9861932938856016,5
TAF13,0.9861932938856016,5
IGKV4-1,0.9861932938856016,5
MRPL30,0.9861932938856016,5
KLRG1,0.9861932938856016,5
PITX3,0.9861932938856016,5
ATP6V0B,0.9861932938856016,5
HPCAL4,0.9861932938856016,5
GM2A,0.9861932938856016,5
ATP5PD,0.9861932938856016,5
MYL12B,0.9861932938856016,5
RNF149,0.9861932938856016,5
IL15RA,0.9861932938856016,5
HIGD1A,0.9861932938856016,5
CD164L2,0.9861932938856016,5
FABP7,0.9861932938856016,5
C8G,0.9861932938856016,5
DEFB125,0.9861932938856016,5
NMRK1,0.9861932938856016,5
RPL27A,0.9861932938856016,5
AC018630.4,0.9861932938856016,5
MED19,0.9861932938856016,5
PIM3,0.9861932938856016,5
IGLV4-3,0.9861932938856016,5
TRBV2,0.9861932938856016,5
TRBV4-2,0.9861932938856016,5
PMCH,0.9861932938856016,5
NEUROD2,0.9861932938856016,5
MRPL34,0.9861932938856016,5
PGLYRP1,0.9861932938856016,5
ZNF384,0.9861932938856016,5
SPAG11B,0.9861932938856016,5
FBXL6,0.9861932938856016,5
RPL8,0.9861932938856016,5
PLPP6,0.9861932938856016,5
PBOV1,0.9861932938856016,5
BAALC,0.9861932938856016,5
NICN1,0.9861932938856016,5
TBPL1,0.9861932938856016,5
TIFA,0.9861932938856016,5
REM2,0.9861932938856016,5
OXLD1,0.9861932938856016,5
VSIR,0.9861932938856016,5
FOXE1,0.9861932938856016,5
CH25H,0.9861932938856016,5
CRIPT,0.9861932938856016,5
C11orf68,0.9861932938856016,5
H1-7,0.9861932938856016,5
RITA1,0.9861932938856016,5
ASB8,0.9861932938856016,5
DAND5,0.9861932938856016,5
DNAAF6,0.9861932938856016,5
NRM,0.9861932938856016,5
GNG2,0.9861932938856016,5
CYB5A,0.9861932938856016,5
BMP8B,0.9861932938856016,5
FUT7,0.9861932938856016,5
NDUFA4,0.9861932938856016,5
S100A5,0.9861932938856016,5
SIGMAR1,0.9861932938856016,5
ASAH2B,0.9861932938856016,5
RTL8A,0.9861932938856016,5
CT45A3,0.9861932938856016,5
CENPS-CORT,0.9861932938856016,5
EN1,0.9861932938856016,5
NPPB,0.9861932938856016,5
NT5C,0.9861932938856016,5
NKX2-4,0.9861932938856016,5
NEURL2,0.9861932938856016,5
IGHV1-2,0.9861932938856016,5
SDHAF2,0.9861932938856016,5
IAPP,0.9861932938856016,5
CLECL1,0.9861932938856016,5
IGHV3-72,0.9861932938856016,5
RAB33A,0.9861932938856016,5
GUCA1B,0.9861932938856016,5
IL9,0.9861932938856016,5
PGLS,0.9861932938856016,5
RRP7A,0.9861932938856016,5
S1PR5,0.9861932938856016,5
MEA1,0.9861932938856016,5
HMGN3,0.9861932938856016,5
VKORC1L1,0.9861932938856016,5
PDAP1,0.9861932938856016,5
LAMTOR3,0.9861932938856016,5
MAL2,0.9861932938856016,5
GATA4,0.9861932938856016,5
ANXA8L1,0.9861932938856016,5
TSPAN4,0.9861932938856016,5
ARL9,0.9861932938856016,5
CKLF,0.9861932938856016,5
RAB43,0.9861932938856016,5
FGFR3,0.9861932938856016,5
KRTAP12-4,0.9861932938856016,5
C11orf71,0.9861932938856016,5
SMCP,0.9861932938856016,5
NDUFAF2,0.9861932938856016,5
UBE2D2,0.9861932938856016,5
SDHD,0.9861932938856016,5
RBM24,0.9861932938856016,5
KCNE1,0.9861932938856016,5
CORO1B,0.9861932938856016,5
KRTAP5-3,0.9861932938856016,5
HOXC12,0.9861932938856016,5
FAM174B,0.9861932938856016,5
DEGS2,0.9861932938856016,5
TLDC2,0.9861932938856016,5
VAMP8,0.9861932938856016,5
TM4SF18,0.9861932938856016,5
TM2D2,0.9861932938856016,5
CITED2,0.9861932938856016,5
FABP5,0.9861932938856016,5
SENP8,0.9861932938856016,5
THOC3,0.9861932938856016,5
SAYSD1,0.9861932938856016,5
NEURL3,0.9861932938856016,5
RAB33B,0.9861932938856016,5
MRPL36,0.9861932938856016,5
RAB19,0.9861932938856016,5
RBP4,0.9861932938856016,5
TNNC1,0.9861932938856016,5
GJB3,0.9861932938856016,5
OPALIN,0.7889546351084813,4
DLX6,0.7889546351084813,4
TRBV30,0.7889546351084813,4
UPK3A,0.7889546351084813,4
BRI3BP,0.7889546351084813,4
NEU4,0.7889546351084813,4
HLA-C,0.7889546351084813,4
GNMT,0.7889546351084813,4
LINC02210-CRHR1,0.7889546351084813,4
TRAV8-7,0.7889546351084813,4
GOLGA8B,0.7889546351084813,4
SELENOK,0.7889546351084813,4
NMU,0.7889546351084813,4
H2AZ1,0.7889546351084813,4
ANXA2R,0.7889546351084813,4
TMEM14C,0.7889546351084813,4
HYI,0.7889546351084813,4
TNFAIP8L2,0.7889546351084813,4
SPRR2A,0.7889546351084813,4
SOSTDC1,0.7889546351084813,4
SDF2L1,0.7889546351084813,4
GNG13,0.7889546351084813,4
NUDT18,0.7889546351084813,4
RBIS,0.7889546351084813,4
CKS1B,0.7889546351084813,4
AP001781.2,0.7889546351084813,4
CSAG1,0.7889546351084813,4
CCL14,0.7889546351084813,4
CD300LD,0.7889546351084813,4
AC132217.2,0.7889546351084813,4
CYB5RL,0.7889546351084813,4
MZT2B,0.7889546351084813,4
SUPT4H1,0.7889546351084813,4
PIN4,0.7889546351084813,4
FABP3,0.7889546351084813,4
C4orf3,0.7889546351084813,4
TIFAB,0.7889546351084813,4
AC134980.2,0.7889546351084813,4
CPLX2,0.7889546351084813,4
MRPL22,0.7889546351084813,4
TMEM263,0.7889546351084813,4
NDFIP2,0.7889546351084813,4
BANF1,0.7889546351084813,4
GSTP1,0.7889546351084813,4
PITHD1,0.7889546351084813,4
CCDC115,0.7889546351084813,4
HDHD3,0.7889546351084813,4
METTL22,0.7889546351084813,4
C1orf53,0.7889546351084813,4
SCRG1,0.7889546351084813,4
C1orf56,0.7889546351084813,4
SH2D1B,0.7889546351084813,4
PLGLB2,0.7889546351084813,4
PTP4A2,0.7889546351084813,4
JMJD8,0.7889546351084813,4
ID1,0.7889546351084813,4
REP15,0.7889546351084813,4
CDCA4,0.7889546351084813,4
IGLV5-37,0.7889546351084813,4
C1orf21,0.7889546351084813,4
SLBP,0.7889546351084813,4
KRTAP19-3,0.7889546351084813,4
VGF,0.7889546351084813,4
TRGV8,0.7889546351084813,4
MZB1,0.7889546351084813,4
COPE,0.7889546351084813,4
IGLV3-16,0.7889546351084813,4
C11orf45,0.7889546351084813,4
ARPC4,0.7889546351084813,4
UTS2B,0.7889546351084813,4
HDDC3,0.7889546351084813,4
MSRB1,0.7889546351084813,4
SMCO4,0.7889546351084813,4
FOXJ1,0.7889546351084813,4
DNASE1,0.7889546351084813,4
SRA1,0.7889546351084813,4
PRH1,0.7889546351084813,4
BORCS5,0.7889546351084813,4
ILRUN,0.7889546351084813,4
CLPSL2,0.7889546351084813,4
LPAR6,0.7889546351084813,4
TCTEX1D2,0.7889546351084813,4
WFDC5,0.7889546351084813,4
WFDC10B,0.7889546351084813,4
ATP5ME,0.7889546351084813,4
CALB2,0.7889546351084813,4
YPEL4,0.7889546351084813,4
FUOM,0.7889546351084813,4
NSG2,0.7889546351084813,4
AIF1,0.7889546351084813,4
AIP,0.7889546351084813,4
MOBP,0.7889546351084813,4
RETNLB,0.7889546351084813,4
ANAPC13,0.7889546351084813,4
SPSB4,0.7889546351084813,4
MRFAP1,0.7889546351084813,4
PRPH,0.7889546351084813,4
EFCC1,0.7889546351084813,4
INKA1,0.7889546351084813,4
TRBV27,0.7889546351084813,4
IFNA1,0.7889546351084813,4
RASSF3,0.7889546351084813,4
PGRMC2,0.7889546351084813,4
CDV3,0.7889546351084813,4
MRPS36,0.7889546351084813,4
C1QTNF8,0.7889546351084813,4
ENHO,0.7889546351084813,4
NEUROG1,0.7889546351084813,4
ATP6V1G3,0.7889546351084813,4
HOXD1,0.7889546351084813,4
CCNI2,0.7889546351084813,4
MED10,0.7889546351084813,4
C5orf49,0.7889546351084813,4
LCN2,0.7889546351084813,4
CNIH2,0.7889546351084813,4
SVIP,0.7889546351084813,4
ERP29,0.7889546351084813,4
SPCS2,0.7889546351084813,4
ACYP1,0.7889546351084813,4
IFI27L1,0.7889546351084813,4
SCRT2,0.7889546351084813,4
KRTAP6-1,0.7889546351084813,4
CRISP2,0.7889546351084813,4
UCHL3,0.7889546351084813,4
KRTAP20-2,0.7889546351084813,4
ZCCHC3,0.7889546351084813,4
NCR3,0.7889546351084813,4
C6orf47,0.7889546351084813,4
QDPR,0.7889546351084813,4
DEFB131A,0.7889546351084813,4
TLX1,0.7889546351084813,4
APLN,0.7889546351084813,4
TRAJ23,0.7889546351084813,4
TRAPPC6A,0.7889546351084813,4
TM2D1,0.7889546351084813,4
H2BU1,0.7889546351084813,4
IGHV3-21,0.7889546351084813,4
MPHOSPH6,0.7889546351084813,4
LAGE3,0.7889546351084813,4
ATP6V1F,0.7889546351084813,4
ADM,0.7889546351084813,4
RAP1B,0.7889546351084813,4
ECI1,0.7889546351084813,4
IGHV2-26,0.7889546351084813,4
CA7,0.7889546351084813,4
CXCL6,0.7889546351084813,4
CT45A10,0.7889546351084813,4
ALKBH7,0.7889546351084813,4
RAB2B,0.7889546351084813,4
TRAV1-1,0.7889546351084813,4
UQCRHL,0.7889546351084813,4
SLC7A6OS,0.7889546351084813,4
RTN4R,0.7889546351084813,4
KCNE5,0.7889546351084813,4
NKAIN1,0.7889546351084813,4
ATP6V0E2,0.7889546351084813,4
IGHV1-46,0.7889546351084813,4
PRSS33,0.7889546351084813,4
WNT9B,0.7889546351084813,4
MPZL3,0.7889546351084813,4
TBRG1,0.7889546351084813,4
TRAPPC1,0.7889546351084813,4
FAM53A,0.7889546351084813,4
DUSP29,0.7889546351084813,4
SLC25A29,0.7889546351084813,4
WDR73,0.7889546351084813,4
NDUFAB1,0.7889546351084813,4
KRTAP4-5,0.7889546351084813,4
BEX2,0.7889546351084813,4
FKBP11,0.7889546351084813,4
KHDC1,0.7889546351084813,4
BHLHE41,0.7889546351084813,4
NPDC1,0.7889546351084813,4
COMMD3-BMI1,0.7889546351084813,4
MRM2,0.7889546351084813,4
MSMP,0.7889546351084813,4
NME1-NME2,0.7889546351084813,4
LY6G6C,0.7889546351084813,4
JAZF1,0.7889546351084813,4
HAGH,0.7889546351084813,4
DEPP1,0.7889546351084813,4
FEV,0.7889546351084813,4
TPSAB1,0.7889546351084813,4
SCGB1D4,0.7889546351084813,4
TRGV5,0.7889546351084813,4
POLR2K,0.7889546351084813,4
C2orf68,0.7889546351084813,4
EID2,0.7889546351084813,4
VAMP3,0.7889546351084813,4
RBM38,0.7889546351084813,4
PDCD6,0.7889546351084813,4
TAFA4,0.7889546351084813,4
LY6G5B,0.7889546351084813,4
TRAV8-6,0.7889546351084813,4
TRAV36DV7,0.7889546351084813,4
PROSER2,0.7889546351084813,4
VPS28,0.7889546351084813,4
MAGOHB,0.7889546351084813,4
CYSTM1,0.7889546351084813,4
LYPLA1,0.7889546351084813,4
MB,0.7889546351084813,4
TEF,0.7889546351084813,4
FAM24B,0.7889546351084813,4
CARTPT,0.7889546351084813,4
CXCL10,0.7889546351084813,4
NUDT22,0.7889546351084813,4
AC097637.1,0.7889546351084813,4
SPCS1,0.7889546351084813,4
PUSL1,0.7889546351084813,4
DPH3,0.7889546351084813,4
APOBEC3C,0.7889546351084813,4
PMM1,0.7889546351084813,4
MPV17,0.7889546351084813,4
DPH7,0.7889546351084813,4
IGLC7,0.7889546351084813,4
TRAV16,0.7889546351084813,4
TRAV38-2DV8,0.7889546351084813,4
SRSF9,0.7889546351084813,4
AC104452.1,0.7889546351084813,4
ENY2,0.7889546351084813,4
RPS10-NUDT3,0.7889546351084813,4
PGA5,0.7889546351084813,4
KIAA1143,0.7889546351084813,4
MXD4,0.7889546351084813,4
LSM3,0.7889546351084813,4
FAM183A,0.7889546351084813,4
IGLV9-49,0.7889546351084813,4
SYCN,0.7889546351084813,4
KRTAP6-2,0.7889546351084813,4
RIPPLY3,0.7889546351084813,4
RNASE12,0.7889546351084813,4
UBE2L3,0.7889546351084813,4
SUMO3,0.7889546351084813,4
HES7,0.7889546351084813,4
TAC3,0.7889546351084813,4
PRLH,0.7889546351084813,4
MAFF,0.7889546351084813,4
TBCC,0.7889546351084813,4
PTCRA,0.7889546351084813,4
HMSD,0.7889546351084813,4
B9D2,0.7889546351084813,4
IGKV3-20,0.7889546351084813,4
TBC1D3F,0.7889546351084813,4
HOXB9,0.7889546351084813,4
EIF1,0.7889546351084813,4
CCL16,0.7889546351084813,4
TMEM107,0.7889546351084813,4
GABARAP,0.7889546351084813,4
ENDOG,0.7889546351084813,4
DOLPP1,0.7889546351084813,4
TNFSF12,0.7889546351084813,4
VAMP2,0.7889546351084813,4
ORMDL1,0.7889546351084813,4
BAD,0.7889546351084813,4
AC024940.1,0.7889546351084813,4
IGLV2-23,0.7889546351084813,4
INS-IGF2,0.7889546351084813,4
AC105001.2,0.7889546351084813,4
ENTPD2,0.7889546351084813,4
NNAT,0.7889546351084813,4
PKIG,0.7889546351084813,4
RAB4B,0.7889546351084813,4
IGKV2D-29,0.7889546351084813,4
EPPIN,0.7889546351084813,4
PRTN3,0.7889546351084813,4
MLANA,0.7889546351084813,4
RPL34,0.7889546351084813,4
IGHV4-34,0.7889546351084813,4
SPI1,0.7889546351084813,4
IGLV3-19,0.7889546351084813,4
S100G,0.7889546351084813,4
ARTN,0.7889546351084813,4
LCE1F,0.7889546351084813,4
LEPROTL1,0.7889546351084813,4
SLC35A3,0.7889546351084813,4
MIXL1,0.7889546351084813,4
SPC25,0.7889546351084813,4
CXCL13,0.7889546351084813,4
ATP5F1E,0.7889546351084813,4
PPP1R27,0.7889546351084813,4
UBE2B,0.7889546351084813,4
SAP30L,0.7889546351084813,4
FAM71E1,0.7889546351084813,4
UPK3B,0.7889546351084813,4
COX18,0.7889546351084813,4
AMY1C,0.7889546351084813,4
CD8B,0.7889546351084813,4
IL1RN,0.7889546351084813,4
RHOV,0.7889546351084813,4
POLR2D,0.7889546351084813,4
COA5,0.7889546351084813,4
FAM216B,0.7889546351084813,4
CD160,0.7889546351084813,4
NDUFA6,0.7889546351084813,4
LEPROT,0.7889546351084813,4
GZMM,0.7889546351084813,4
EFNA2,0.7889546351084813,4
IZUMO4,0.7889546351084813,4
NXT2,0.7889546351084813,4
UBAC2,0.7889546351084813,4
L3HYPDH,0.7889546351084813,4
COX5A,0.7889546351084813,4
FAM210B,0.7889546351084813,4
TNFAIP8L1,0.7889546351084813,4
DMAC1,0.7889546351084813,4
DUSP2,0.7889546351084813,4
NANOS2,0.7889546351084813,4
MSANTD1,0.7889546351084813,4
APH1B,0.7889546351084813,4
MRPL48,0.7889546351084813,4
TRAV12-2,0.7889546351084813,4
TRDC,0.7889546351084813,4
SFT2D1,0.7889546351084813,4
MPV17L,0.7889546351084813,4
YBEY,0.7889546351084813,4
ISG15,0.7889546351084813,4
SLC25A34,0.7889546351084813,4
SDC3,0.7889546351084813,4
RTN4RL1,0.7889546351084813,4
CYBC1,0.7889546351084813,4
RRAD,0.7889546351084813,4
DEFB116,0.7889546351084813,4
APOBEC3A,0.7889546351084813,4
TMUB1,0.7889546351084813,4
CIDEB,0.7889546351084813,4
BASP1,0.7889546351084813,4
CHCHD2,0.7889546351084813,4
POMZP3,0.7889546351084813,4
DYDC1,0.7889546351084813,4
PAFAH1B3,0.7889546351084813,4
MED18,0.7889546351084813,4
POLR3GL,0.7889546351084813,4
PRSS3,0.7889546351084813,4
TMEM222,0.7889546351084813,4
COX7A2L,0.7889546351084813,4
BNIP3L,0.7889546351084813,4
KAZALD1,0.7889546351084813,4
PRH2,0.7889546351084813,4
U2AF1L4,0.7889546351084813,4
C19orf53,0.7889546351084813,4
PAGR1,0.7889546351084813,4
REEP6,0.7889546351084813,4
TSPAN13,0.7889546351084813,4
ATP6V0C,0.7889546351084813,4
CEMP1,0.7889546351084813,4
COX17,0.7889546351084813,4
ZNF593,0.7889546351084813,4
AP5S1,0.7889546351084813,4
SPACA4,0.7889546351084813,4
RPL18,0.7889546351084813,4
SELENOW,0.7889546351084813,4
HERC3,0.7889546351084813,4
RPL10A,0.7889546351084813,4
CLEC11A,0.7889546351084813,4
CGB5,0.7889546351084813,4
RBP1,0.7889546351084813,4
TMEM150B,0.7889546351084813,4
HES1,0.7889546351084813,4
PCBD2,0.7889546351084813,4
NRSN1,0.7889546351084813,4
PRR3,0.7889546351084813,4
DPY30,0.7889546351084813,4
TSPO,0.7889546351084813,4
UQCRQ,0.7889546351084813,4
NDUFB10,0.7889546351084813,4
JAGN1,0.7889546351084813,4
CMTM7,0.7889546351084813,4
CCNP,0.7889546351084813,4
EXOSC5,0.7889546351084813,4
GLRX2,0.7889546351084813,4
HMGN1,0.7889546351084813,4
MAGOH,0.7889546351084813,4
TOMM40,0.7889546351084813,4
SYS1,0.7889546351084813,4
SOWAHD,0.7889546351084813,4
GTSF1L,0.7889546351084813,4
LCE1E,0.7889546351084813,4
SPATA45,0.7889546351084813,4
LY6G6F-LY6G6D,0.7889546351084813,4
CALCA,0.7889546351084813,4
NEU1,0.7889546351084813,4
GET4,0.7889546351084813,4
ARRDC5,0.7889546351084813,4
KRTAP3-3,0.7889546351084813,4
STH,0.7889546351084813,4
FTL,0.7889546351084813,4
KRTDAP,0.7889546351084813,4
SLC2A4RG,0.7889546351084813,4
CCDC197,0.7889546351084813,4
CIB4,0.7889546351084813,4
FAM89A,0.7889546351084813,4
MGST3,0.7889546351084813,4
XCL2,0.7889546351084813,4
SDHAF4,0.7889546351084813,4
FAM181B,0.7889546351084813,4
IL17C,0.7889546351084813,4
DEFA4,0.7889546351084813,4
COX20,0.7889546351084813,4
AP4S1,0.7889546351084813,4
COMMD6,0.7889546351084813,4
HSPB3,0.7889546351084813,4
SIRT6,0.7889546351084813,4
C22orf39,0.7889546351084813,4
PPP1R11,0.7889546351084813,4
MTHFS,0.7889546351084813,4
ACBD4,0.7889546351084813,4
DNAJC8,0.7889546351084813,4
TVP23B,0.7889546351084813,4
ARL5B,0.7889546351084813,4
DEFB104A,0.7889546351084813,4
PPP1R14D,0.7889546351084813,4
CFAP410,0.7889546351084813,4
SPRR2G,0.7889546351084813,4
GUCA2A,0.7889546351084813,4
SOX21,0.7889546351084813,4
NUDT21,0.7889546351084813,4
C12orf45,0.7889546351084813,4
TMEM30B,0.7889546351084813,4
CPLX3,0.7889546351084813,4
TCIM,0.7889546351084813,4
RPP14,0.7889546351084813,4
COPZ2,0.7889546351084813,4
TRBC2,0.7889546351084813,4
BTG1,0.7889546351084813,4
LGALS3,0.7889546351084813,4
CALM1,0.7889546351084813,4
CRLF1,0.7889546351084813,4
EDDM3B,0.7889546351084813,4
KLF1,0.7889546351084813,4
SCGB1D1,0.7889546351084813,4
FAM219A,0.7889546351084813,4
CCL19,0.7889546351084813,4
RNF185,0.7889546351084813,4
MOB2,0.7889546351084813,4
FGF19,0.7889546351084813,4
ZCCHC24,0.7889546351084813,4
COMTD1,0.7889546351084813,4
SNU13,0.7889546351084813,4
CGA,0.7889546351084813,4
OCM,0.7889546351084813,4
COA1,0.7889546351084813,4
LLCFC1,0.7889546351084813,4
CMC2,0.7889546351084813,4
CTRB2,0.7889546351084813,4
RRS1,0.7889546351084813,4
TRAV5,0.7889546351084813,4
MRPS18A,0.7889546351084813,4
GTF3C6,0.7889546351084813,4
VPS37D,0.7889546351084813,4
STOM,0.7889546351084813,4
TMEM213,0.7889546351084813,4
ZC3HAV1L,0.7889546351084813,4
HOXC9,0.7889546351084813,4
DNAL4,0.7889546351084813,4
LCE3A,0.7889546351084813,4
HPCAL1,0.7889546351084813,4
SMIM7,0.7889546351084813,4
PYDC2,0.7889546351084813,4
MRFAP1L1,0.7889546351084813,4
NDUFS6,0.7889546351084813,4
C16orf86,0.7889546351084813,4
GINS2,0.7889546351084813,4
S100A14,0.7889546351084813,4
GJC2,0.7889546351084813,4
CRTAP,0.7889546351084813,4
TAF9,0.7889546351084813,4
POP7,0.7889546351084813,4
CPLX1,0.7889546351084813,4
NKX3-2,0.7889546351084813,4
H2AC8,0.7889546351084813,4
RAX,0.7889546351084813,4
CTNNBIP1,0.7889546351084813,4
ATP5MD,0.7889546351084813,4
DUSP23,0.7889546351084813,4
TLE5,0.7889546351084813,4
PCTP,0.7889546351084813,4
AC139530.2,0.7889546351084813,4
C18orf32,0.7889546351084813,4
GRP,0.7889546351084813,4
MPZ,0.7889546351084813,4
GLTPD2,0.7889546351084813,4
CFAP126,0.7889546351084813,4
B9D1,0.7889546351084813,4
KRTAP5-2,0.7889546351084813,4
MRGPRE,0.7889546351084813,4
TLX2,0.7889546351084813,4
SMNDC1,0.7889546351084813,4
